Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
64260,984.886,370.82883,221.1452216,1.676856625,0.802721631,65203,286.0391112,0.744801688,0.985537475,0.832489294,0.771350791,0.005770757,0.001260144,0.594982042,0.997699579,BARBUNYA
43752,786.254,294.6506424,189.4097019,1.555625923,0.766010496,44262,236.0228306,0.776350344,0.988477701,0.889369105,0.801026017,0.006734564,0.001710314,0.641642681,0.998155988,SIRA
32578,657.571,227.037574,182.8423057,1.241712486,0.592813998,32901,203.6654067,0.781922043,0.990182669,0.946779791,0.89705595,0.006969046,0.002783756,0.804709378,0.999217682,SEKER
35703,684.558,235.5078025,193.0748494,1.219774628,0.57261619,36029,213.2099235,0.76530481,0.990951733,0.957401434,0.905319999,0.006596303,0.002733309,0.8196043,0.99973253,SEKER
40720,762.94,299.9816573,173.5538994,1.728463943,0.815648075,41121,227.6978574,0.794149196,0.990248292,0.879097132,0.759039267,0.007366937,0.001508425,0.57614061,0.99583827,DERMASON
51903,908.476,366.5447142,181.1892679,2.022993517,0.869281741,52611,257.0699362,0.708824975,0.986542738,0.79026984,0.701333088,0.00706211,0.00105393,0.4918681,0.995045977,HOROZ
37316,718.059,265.5290926,179.2660522,1.481201206,0.737700858,37723,217.9729498,0.731256124,0.989210826,0.909462274,0.820900443,0.00711569,0.001993236,0.673877538,0.998148221,SIRA
33238,675.669,251.3436521,168.6190772,1.49060033,0.741574394,33623,205.7180983,0.710745215,0.988549505,0.914906599,0.818473419,0.007561937,0.002093298,0.669898738,0.99855128,DERMASON
72984,1094.517,402.662888,231.4833922,1.739489318,0.81823677,74271,304.8378502,0.675377554,0.982671568,0.765583391,0.757054746,0.005517139,0.0011179,0.573131888,0.996956796,BARBUNYA
48618,888.662,373.8354779,166.3130427,2.247782086,0.895588707,49190,248.8018492,0.783239089,0.98837162,0.773630768,0.665538356,0.00768924,0.000930584,0.442941303,0.995635525,HOROZ
37111,728.361,276.8967174,171.060786,1.618703642,0.786352313,37563,217.3733947,0.794497966,0.987966882,0.879061286,0.785034206,0.007461311,0.001748031,0.616278705,0.997572584,SIRA
27413,609.243,228.2897079,153.0830308,1.491280299,0.741851007,27674,186.8242908,0.710475845,0.990568765,0.92807983,0.81836493,0.00832779,0.00230408,0.669721159,0.99874197,DERMASON
45654,857.771,343.3268988,169.9096922,2.020643404,0.868954564,46271,241.0984823,0.799684708,0.986665514,0.779733117,0.70224175,0.007520193,0.00112812,0.493143476,0.996467112,HOROZ
37053,735.079,243.1193396,194.3774425,1.250759021,0.60064676,37533,217.2034642,0.754858819,0.987211254,0.861718087,0.893402658,0.006561394,0.002578486,0.798168309,0.998316213,SEKER
72372,1056.51,412.9624615,225.8448645,1.8285227,0.83720475,73044,303.557066,0.78874406,0.990800066,0.814766594,0.735071815,0.005706108,0.001027635,0.540330573,0.988006718,CALI
46503,780.526,268.3833664,221.3346673,1.212568143,0.565576378,46896,243.3299376,0.757254519,0.991619754,0.959215275,0.90665059,0.005771313,0.002405549,0.822015293,0.996749557,SEKER
45776,805.16,299.1063363,195.1891381,1.532392321,0.757724654,46216,241.420408,0.717042607,0.990479488,0.887326235,0.807139063,0.00653413,0.001710649,0.651473467,0.998312938,SIRA
28881,625.016,238.0328966,154.7716816,1.537961559,0.759753415,29126,191.7613916,0.698114576,0.991588272,0.929051567,0.80560878,0.008241851,0.002141417,0.649005507,0.998145521,DERMASON
37089,759.483,304.3769382,156.3433159,1.946849704,0.857999612,37537,217.308954,0.675032761,0.988065109,0.808013978,0.713946843,0.008206663,0.001315255,0.509720094,0.992348414,HOROZ
46646,819.003,309.0538978,193.0813074,1.600641211,0.780825143,47273,243.7037788,0.799170779,0.986736615,0.873882992,0.788547825,0.006625518,0.001580199,0.621807672,0.995290985,SIRA
39709,739.117,280.3690589,180.7913799,1.550787759,0.764323016,40144,224.8534391,0.734535701,0.98916401,0.913424028,0.801990919,0.007060592,0.001801767,0.643189434,0.9974503,DERMASON
55689,925.555,371.5178289,192.5229812,1.929732371,0.855255486,56406,266.2807485,0.725920615,0.987288586,0.816911144,0.716737469,0.006671296,0.001086002,0.5137126,0.991327833,HOROZ
43525,762.479,282.820459,196.1182941,1.442091164,0.720516844,43861,235.4097517,0.785649819,0.992339436,0.940790384,0.832364647,0.006497885,0.001924006,0.692830906,0.999125328,SEKER
41036,758.004,283.5890854,185.6580124,1.527480995,0.755912526,41645,228.5796534,0.780938969,0.985376396,0.897494695,0.806024157,0.006910739,0.001799271,0.649674941,0.992366125,SIRA
37261,735.47,289.6648939,164.6542511,1.759231189,0.822731546,37695,217.8122556,0.736674575,0.988486537,0.865634277,0.751945645,0.007773943,0.001533087,0.565422253,0.994708463,DERMASON
49452,825.529,278.3305613,226.9136794,1.226592253,0.579085457,50153,250.9267661,0.76598513,0.98602277,0.911861871,0.90154227,0.005628297,0.002293513,0.812778465,0.996947769,SEKER
37596,713.253,245.9617179,195.3238555,1.259250783,0.607757083,38139,218.7891997,0.771120911,0.985762605,0.928676147,0.889525417,0.006542231,0.002526615,0.791255468,0.996389067,SIRA
46549,807.419,305.7739409,194.4013667,1.572900161,0.77187999,47014,243.4502569,0.746935173,0.990109329,0.897268228,0.796177255,0.006568862,0.001628204,0.633898221,0.997058614,SIRA
42044,777.85,294.5178513,182.9759506,1.609598695,0.783594297,42486,231.3700141,0.789514206,0.989596573,0.873216995,0.785589101,0.007004991,0.00164577,0.617150236,0.993364214,SIRA
71613,1195.63,388.4951893,235.8801426,1.64700252,0.794576836,72987,301.961096,0.780523161,0.98117473,0.629517959,0.777258263,0.005424925,0.001221335,0.604130408,0.995004304,BARBUNYA
251432,1919.868,719.1256904,450.9261867,1.594774736,0.778980775,257425,565.8031152,0.766776047,0.976719433,0.857210879,0.786793078,0.00286012,0.000676093,0.619043347,0.987234691,BOMBAY
36629,686.542,231.346432,201.7064969,1.146945862,0.489718272,36913,215.9571515,0.78407826,0.992306234,0.976563987,0.933479499,0.006315936,0.002958262,0.871383975,0.999430245,SEKER
48396,859.905,351.8895493,177.2036479,1.985791791,0.863950077,48870,248.2331586,0.81796978,0.990300798,0.822466814,0.705429187,0.007271046,0.001110684,0.497630337,0.988190239,HOROZ
54150,940.116,383.1908234,181.1120782,2.115766255,0.881254525,54872,262.5755536,0.774611621,0.986842105,0.769919708,0.685234451,0.007076469,0.000962395,0.469546253,0.993450118,HOROZ
60880,970.236,354.037596,219.7636533,1.610992494,0.784020164,61670,278.4148406,0.688423005,0.987189882,0.812699024,0.786399083,0.005815335,0.001371913,0.618423517,0.996275644,BARBUNYA
34003,687.389,261.6872275,166.0757913,1.575709653,0.772812277,34364,208.072017,0.694080425,0.98949482,0.904319599,0.795117205,0.007696004,0.001897447,0.63221137,0.996181559,DERMASON
35947,711.184,266.4790377,172.1731426,1.54773871,0.763249477,36360,213.9372383,0.81184787,0.988641364,0.893117421,0.802829521,0.007413109,0.00189965,0.64453524,0.997572142,DERMASON
61464,948.743,361.5067374,217.5064023,1.662051018,0.798747599,62161,279.7470203,0.789518304,0.988787182,0.858091332,0.773836256,0.005881601,0.001300983,0.598822552,0.995273632,CALI
47283,808.169,294.569904,205.0999091,1.4362264,0.717780887,47864,245.3621515,0.787184097,0.987861441,0.909725802,0.832950509,0.006229933,0.001849864,0.69380655,0.996463284,SIRA
68443,1015.573,387.3241619,227.875152,1.699720915,0.808619565,69812,295.202192,0.804738389,0.980390191,0.83390506,0.762157957,0.005659076,0.001177891,0.580884752,0.987341962,CALI
41431,759.449,284.7379608,186.2714646,1.528618253,0.756334082,41945,229.6771377,0.794153728,0.987745858,0.902688793,0.806626335,0.006872582,0.001794689,0.650646044,0.994589419,SIRA
49671,855.787,327.9113639,193.6300823,1.693493904,0.80704116,50380,251.4817716,0.794329303,0.985926955,0.852278235,0.766919964,0.006601666,0.001408749,0.588166232,0.996055928,SIRA
45670,788.865,294.6471356,197.8137453,1.489518007,0.741133107,46048,241.1407266,0.704468679,0.991791174,0.922222046,0.818405128,0.006451656,0.001785354,0.669786953,0.997659727,SEKER
43753,782.625,269.7175291,206.8390513,1.303997129,0.641799054,44377,236.0255279,0.782491281,0.985938662,0.89765668,0.875084125,0.006164549,0.002229874,0.765772225,0.998564783,SEKER
33063,670.729,243.2245013,173.5180715,1.401724323,0.700749881,33423,205.1758248,0.794325389,0.989228974,0.923544769,0.84356561,0.007356395,0.002297843,0.711602938,0.997471147,DERMASON
51877,878.699,343.8191404,194.9945121,1.763224701,0.823619554,53063,257.0055405,0.681874343,0.977649209,0.844314899,0.747502132,0.006627583,0.001276394,0.558759438,0.985218442,SIRA
42033,746.014,263.0004945,203.8110672,1.290413215,0.632027981,42415,231.3397454,0.758170996,0.990993752,0.949087594,0.87961715,0.006257,0.002310578,0.77372633,0.998426682,SEKER
40556,753.828,284.165244,182.2939555,1.558829766,0.767117292,41011,227.2388677,0.766349842,0.988905416,0.896851314,0.799671573,0.007006737,0.00176743,0.639474625,0.99683208,DERMASON
37924,741.726,283.105509,170.914937,1.656411745,0.797200507,38341,219.741522,0.796722689,0.989123914,0.866237531,0.77618243,0.007465075,0.001671357,0.602459165,0.997920437,SIRA
29594,628.445,224.4950929,168.1768267,1.334875305,0.66241889,29913,194.1140157,0.737784204,0.98933574,0.941627174,0.864669304,0.007585831,0.002615671,0.747653005,0.998023533,DERMASON
45131,840.075,347.6025547,167.3656562,2.076904919,0.876453952,45781,239.7135246,0.727039871,0.98580197,0.80361623,0.689619571,0.00770208,0.001074549,0.475575153,0.987724374,HOROZ
75854,1095.858,402.9619969,240.9242054,1.672567504,0.801583238,77204,310.7737319,0.812489289,0.982513859,0.793742777,0.771223426,0.005312337,0.001159274,0.594785573,0.994819022,BARBUNYA
33824,656.339,220.7538648,195.2815454,1.130438948,0.466327555,34079,207.5236236,0.788438228,0.992517386,0.986684731,0.940067907,0.006526545,0.003144127,0.883727669,0.999000177,SEKER
30851,680.959,269.3265593,146.1434455,1.842891814,0.839974774,31272,198.1936255,0.702356289,0.986537478,0.836059491,0.73588593,0.008729913,0.00157918,0.541528102,0.997977705,DERMASON
65151,1023.543,414.1674064,202.973033,2.040504594,0.87168035,66073,288.0153287,0.644039146,0.986045737,0.781481615,0.695408002,0.006357038,0.000917051,0.48359229,0.986772289,HOROZ
35356,690.676,250.7554916,179.8048152,1.394598311,0.697019313,35682,212.1712925,0.787789661,0.990863741,0.931374319,0.846128199,0.007092304,0.002242393,0.715932929,0.998438853,DERMASON
29709,639.387,238.9270984,158.7439363,1.505110079,0.747374301,29986,194.490806,0.721617683,0.990762356,0.913209233,0.814017361,0.008042246,0.00217817,0.662624264,0.997322457,DERMASON
55953,935.428,378.1454648,190.7962405,1.981933521,0.863377921,56853,266.9111692,0.795917496,0.984169701,0.803549268,0.705842577,0.00675827,0.001034777,0.498213743,0.987426518,HOROZ
28856,616.758,219.7039144,167.5953485,1.310918927,0.646606552,29176,191.6783772,0.758869165,0.989032081,0.953271064,0.872439518,0.007613804,0.002720964,0.761150713,0.997806876,DERMASON
48866,866.649,324.3207285,192.7718206,1.682407353,0.804179608,50022,249.4356101,0.672492569,0.976890168,0.81757984,0.769101658,0.00663694,0.001432461,0.591517361,0.995173158,SIRA
28108,614.608,225.9312352,158.5650068,1.424849276,0.712345836,28422,189.1777395,0.781559337,0.98895222,0.935068423,0.837324416,0.008037969,0.002437256,0.701112177,0.998979179,DERMASON
26163,600.667,227.756922,146.4301763,1.555396079,0.76593077,26435,182.5151123,0.701684278,0.989710611,0.911233882,0.801359233,0.008705306,0.002214485,0.64217662,0.998838997,DERMASON
64332,987.745,341.3003618,240.4800297,1.419246173,0.709605304,65485,286.1993124,0.782970644,0.982392914,0.828604404,0.838555549,0.005305297,0.001618143,0.703175409,0.997979008,BARBUNYA
40609,725.346,250.9367773,206.381122,1.215890169,0.568847956,40899,227.387301,0.778487079,0.992909362,0.969932961,0.906153747,0.006179339,0.002569978,0.821114613,0.998385186,SEKER
29372,635.787,233.8804883,161.0266668,1.452433271,0.725236541,29779,193.38457,0.747531304,0.986332651,0.913103687,0.826852088,0.007962702,0.002295892,0.683684375,0.993005933,DERMASON
27606,624.004,238.2861991,148.1735122,1.608156516,0.783152236,27973,187.4808013,0.698002528,0.986880206,0.890919779,0.786788333,0.008631681,0.00204036,0.619035881,0.995506585,DERMASON
26874,611.538,230.0523741,149.0248277,1.543718437,0.761821908,27164,184.978484,0.777604167,0.989324105,0.903015655,0.80407118,0.008560407,0.002207253,0.646530463,0.998060996,DERMASON
41971,776.919,284.1330705,189.8432571,1.496671911,0.7440274,42834,231.1690657,0.689077148,0.979852454,0.873791259,0.813594367,0.006769747,0.001829717,0.661935794,0.990700711,SIRA
40138,738.551,267.3513785,191.7653831,1.394158707,0.69678664,40488,226.064789,0.786664837,0.991355463,0.924707993,0.84557181,0.006660805,0.002100431,0.714991686,0.996811884,SIRA
45110,796.592,299.3946992,193.0543859,1.55083086,0.764338135,45658,239.6577473,0.778900112,0.987997722,0.893327719,0.80047425,0.006636992,0.001680895,0.640759025,0.99370887,SIRA
32279,670.977,250.8205643,164.181397,1.527703924,0.755995254,32662,202.7286345,0.757189772,0.988273835,0.900979001,0.808261616,0.007770395,0.002045647,0.653286839,0.998028868,DERMASON
203536,1735.247,648.1573185,401.698875,1.613540288,0.784795183,206049,509.0678579,0.774879315,0.987803872,0.849431759,0.785407868,0.003184485,0.000747481,0.61686552,0.995337369,BOMBAY
36613,697.658,233.0502036,200.3535672,1.163194681,0.510797067,36993,215.90998,0.757030022,0.989727786,0.945279027,0.926452655,0.006365231,0.00289259,0.858314523,0.998386887,SEKER
57878,950.746,389.1077987,190.525884,2.04228313,0.871920159,58675,271.4637331,0.791255964,0.986416702,0.804626563,0.697656881,0.006722896,0.000982435,0.486725123,0.994030508,HOROZ
74893,1083.652,428.7292446,224.4769842,1.909902907,0.851972321,75725,308.7988491,0.777487101,0.989012876,0.801440745,0.720265419,0.005724557,0.000950368,0.518782274,0.990823774,CALI
30221,642.338,242.2523494,159.0550164,1.523072676,0.754267283,30551,196.1595582,0.776669836,0.98919839,0.920431482,0.809732325,0.008016027,0.002125714,0.655666439,0.998627638,DERMASON
154727,1478.08,550.0082402,358.9115247,1.532434047,0.757739957,156062,443.8519292,0.768180915,0.991445707,0.889979674,0.806991417,0.003554701,0.000929948,0.651235147,0.997974912,BOMBAY
79992,1119.069,402.4864413,253.8281261,1.585665259,0.776067275,81244,319.1378662,0.715108171,0.984589631,0.802680456,0.792915819,0.005031584,0.001226854,0.628715496,0.99693232,BARBUNYA
36837,732.878,284.7182725,165.6490262,1.718804384,0.813332051,37294,216.5694464,0.737182309,0.987746018,0.861848139,0.760644705,0.007729138,0.00159602,0.578580367,0.994466472,DERMASON
25952,604.386,228.4588075,144.7934815,1.577825225,0.773510277,26251,181.7776462,0.728906864,0.988609958,0.89279532,0.795669242,0.008803129,0.002176442,0.633089543,0.998904651,DERMASON
41103,749.133,279.9022806,187.5400641,1.492493254,0.742343247,41525,228.7661798,0.74262846,0.989837447,0.920376514,0.817307309,0.006809777,0.001874365,0.667991238,0.996972416,SIRA
38837,715.528,253.2922345,195.3822164,1.296393495,0.636386041,39154,222.3708708,0.787960558,0.991903765,0.953240032,0.877922181,0.006521931,0.002389902,0.770747355,0.999191858,SEKER
37043,710.832,246.1208289,191.8970266,1.282567183,0.626170383,37450,217.1741524,0.762892331,0.989132176,0.921259702,0.882388351,0.006644193,0.002484626,0.778609202,0.998618611,SEKER
46127,862.115,358.660967,166.1243558,2.158990867,0.886264568,47134,242.344219,0.727635543,0.97863538,0.779892369,0.675691646,0.00777551,0.000999776,0.4565592,0.985707143,HOROZ
48689,849.403,316.8919571,198.6595009,1.59515128,0.779099901,49911,248.9834537,0.80099036,0.975516419,0.848033752,0.785704553,0.006508492,0.00153002,0.617331645,0.984737364,SIRA
49417,889.713,369.5672343,171.4016098,2.156147978,0.885945134,49965,250.8379528,0.716936513,0.989032323,0.784488115,0.678734286,0.007478545,0.00097903,0.460680231,0.993294748,HOROZ
189378,1715.619,651.0513743,378.4024657,1.720526247,0.813748237,195616,491.0433367,0.736885112,0.968110993,0.808532898,0.754231319,0.003437841,0.000686252,0.568864882,0.978746961,BOMBAY
48467,833.546,327.2951508,189.2700265,1.729249775,0.815834498,49027,248.4151787,0.704790019,0.988577722,0.876590701,0.758994376,0.006752948,0.00138238,0.576072463,0.996173177,SIRA
49874,824.563,280.3607018,226.8318893,1.235984511,0.587710049,50482,251.995137,0.775054779,0.987956103,0.92179931,0.898824747,0.00562138,0.002263199,0.807885926,0.998534492,SEKER
50247,890.069,355.5828891,181.4463607,1.959713536,0.860009121,51108,252.9356982,0.723030434,0.983153322,0.797026297,0.711326967,0.007076699,0.001117603,0.505986055,0.99158772,HOROZ
61639,982.13,406.985728,193.920952,2.098719729,0.879184788,62213,280.1449844,0.804466139,0.990773633,0.803022093,0.688341053,0.006602731,0.000914362,0.473813405,0.994401541,HOROZ
153237,1527.853,573.8191367,342.735575,1.674232786,0.802026459,155159,441.7096423,0.662148265,0.987612707,0.824917207,0.769771543,0.003744651,0.000811033,0.592548228,0.992063672,BOMBAY
53939,865.418,327.9582681,209.8994434,1.562454206,0.768359284,54446,262.0634805,0.767509036,0.990688021,0.905025689,0.799075693,0.00608017,0.00152914,0.638521964,0.997661328,SEKER
34844,702.976,268.7728252,165.4185644,1.624804484,0.788169164,35275,210.6294345,0.7227846,0.987781715,0.886047231,0.783670873,0.007713604,0.001794618,0.614140037,0.997857486,DERMASON
32772,681.677,258.1218911,162.1679349,1.591694999,0.77800259,33242,204.2709141,0.762139535,0.98586126,0.886248531,0.791373848,0.007876294,0.001905585,0.626272567,0.996834913,DERMASON
35377,687.757,237.8744339,189.4917581,1.255328656,0.604501323,35712,212.2342936,0.781984969,0.9906194,0.939854937,0.89221145,0.006723985,0.002628317,0.796041272,0.999293419,SEKER
50170,872.199,355.3250143,180.1931522,1.971911862,0.861874248,50757,252.7418208,0.769053897,0.988435093,0.828748578,0.711297574,0.00708242,0.001118322,0.505944239,0.997677447,HOROZ
35283,681.373,223.9750122,200.8365205,1.115210578,0.442655743,35589,211.9521428,0.779080551,0.991401838,0.955004742,0.946320488,0.006347958,0.003140269,0.895522466,0.998696127,SEKER
71437,1094.771,432.8460558,215.277561,2.010641767,0.867547899,73647,301.5898098,0.68861577,0.969991989,0.74900808,0.696759981,0.00605913,0.000880892,0.485474472,0.97611525,HOROZ
71587,1129.841,377.2378913,242.3102325,1.556838469,0.766430373,73128,301.9062757,0.706195127,0.97892736,0.704708266,0.800307399,0.005269642,0.001333485,0.640491933,0.997142481,BARBUNYA
41626,740.681,265.1217788,200.0727973,1.325126566,0.656133432,41933,230.2170048,0.763093732,0.992678797,0.953481202,0.868344373,0.006369139,0.002233719,0.75402195,0.999174517,SEKER
